loan_id,product,origination_month,loan_amount,annual_rate_pct,status,default_month_on_book,months_observed
4440,Short-Term,5,1919.59,36.0,current,,19
4441,Short-Term,5,1729.87,36.0,current,,19
4442,Short-Term,5,1122.78,36.0,current,,19
4443,Short-Term,5,1473.6,36.0,current,,19
4444,Short-Term,5,1516.8,36.0,defaulted,3.0,19
4445,Short-Term,5,1334.96,36.0,current,,19
4446,Short-Term,5,1529.91,36.0,defaulted,5.5,19
4447,Short-Term,5,1403.72,36.0,current,,19
4448,Short-Term,5,1574.25,36.0,current,,19
4449,Short-Term,5,1271.46,36.0,current,,19
4450,Short-Term,5,541.31,36.0,current,,19
4451,Short-Term,5,750.39,36.0,current,,19
4452,Short-Term,5,1294.29,36.0,current,,19
4453,Short-Term,5,2170.97,36.0,current,,19
4454,Short-Term,5,1642.62,36.0,current,,19
4455,Short-Term,5,1562.7,36.0,current,,19
4456,Short-Term,5,1173.33,36.0,current,,19
4457,Short-Term,5,1311.56,36.0,current,,19
4458,Short-Term,5,725.62,36.0,current,,19
4459,Short-Term,5,1148.36,36.0,current,,19
4460,Short-Term,5,1621.85,36.0,current,,19
4461,Short-Term,5,1565.69,36.0,current,,19
4462,Short-Term,5,1235.77,36.0,current,,19
4463,Short-Term,5,1438.18,36.0,defaulted,4.0,19
4464,Short-Term,5,1388.73,36.0,current,,19
4465,Short-Term,5,2135.94,36.0,current,,19
4466,Short-Term,5,1346.92,36.0,current,,19
4467,Short-Term,5,1089.27,36.0,current,,19
4468,Short-Term,5,1371.97,36.0,current,,19
4469,Short-Term,5,1654.94,36.0,current,,19
4470,Short-Term,5,1357.81,36.0,current,,19
4471,Short-Term,5,2683.64,36.0,defaulted,4.5,19
4472,Short-Term,5,860.03,36.0,current,,19
4473,Short-Term,5,2034.58,36.0,current,,19
4474,Short-Term,5,2011.58,36.0,current,,19
4475,Short-Term,5,1424.21,36.0,current,,19
4476,Short-Term,5,1572.35,36.0,current,,19
4477,Short-Term,5,1658.92,36.0,current,,19
4478,Short-Term,5,1430.32,36.0,current,,19
4479,Short-Term,5,1600.49,36.0,current,,19
4480,Short-Term,5,1715.95,36.0,current,,19
4481,Short-Term,5,1543.48,36.0,current,,19
4482,Short-Term,5,1787.46,36.0,current,,19
4483,Short-Term,5,1222.49,36.0,current,,19
4484,Short-Term,5,1473.2,36.0,current,,19
4485,Short-Term,5,2571.51,36.0,current,,19
4486,Short-Term,5,1883.41,36.0,current,,19
4487,Short-Term,5,1552.48,36.0,current,,19
4488,Short-Term,5,1115.05,36.0,current,,19
4489,Short-Term,5,1492.99,36.0,current,,19
4490,Short-Term,5,1853.62,36.0,current,,19
4491,Short-Term,5,1761.6,36.0,current,,19
4492,Short-Term,5,777.27,36.0,current,,19
4493,Short-Term,5,872.6,36.0,current,,19
4494,Short-Term,5,888.08,36.0,current,,19
4495,Short-Term,5,1665.45,36.0,current,,19
4496,Short-Term,5,892.64,36.0,current,,19
4497,Short-Term,5,1099.35,36.0,current,,19
4498,Short-Term,5,1416.32,36.0,current,,19
4499,Short-Term,5,1924.37,36.0,current,,19
4500,Short-Term,5,1684.94,36.0,current,,19
4501,Short-Term,5,1369.67,36.0,current,,19
4502,Short-Term,5,1799.58,36.0,current,,19
4503,Short-Term,5,2307.24,36.0,current,,19
4504,Short-Term,5,1496.5,36.0,current,,19
4505,Short-Term,5,980.74,36.0,current,,19
4506,Short-Term,5,1111.79,36.0,current,,19
4507,Short-Term,5,1108.41,36.0,current,,19
4508,Short-Term,5,1186.81,36.0,current,,19
4509,Short-Term,5,1342.81,36.0,current,,19
4510,Short-Term,5,1585.95,36.0,current,,19
4511,Short-Term,5,926.78,36.0,defaulted,5.0,19
4512,Short-Term,5,2022.74,36.0,current,,19
4513,Short-Term,5,1596.34,36.0,current,,19
4514,Short-Term,5,1274.25,36.0,current,,19
4515,Short-Term,5,1145.66,36.0,current,,19
4516,Short-Term,5,1384.99,36.0,defaulted,3.5,19
4517,Short-Term,5,2023.79,36.0,current,,19
4518,Short-Term,5,1330.94,36.0,current,,19
4519,Short-Term,5,1360.47,36.0,current,,19
4520,Short-Term,5,1661.71,36.0,current,,19
4521,Short-Term,5,1550.83,36.0,current,,19
4522,Short-Term,5,926.5,36.0,defaulted,1.0,19
4523,Short-Term,5,937.54,36.0,current,,19
4524,Short-Term,5,839.68,36.0,defaulted,3.5,19
4525,Short-Term,5,1567.47,36.0,current,,19
4526,Short-Term,5,1231.19,36.0,current,,19
4527,Short-Term,5,978.65,36.0,defaulted,1.0,19
4528,Short-Term,5,1811.17,36.0,current,,19
4529,Short-Term,5,1255.32,36.0,current,,19
4530,Short-Term,5,1552.02,36.0,current,,19
4531,Short-Term,5,1712.02,36.0,current,,19
4532,Short-Term,5,1116.64,36.0,current,,19
4533,Short-Term,5,1032.54,36.0,current,,19
4534,Short-Term,5,1494.29,36.0,current,,19
4535,Short-Term,5,1543.8,36.0,defaulted,6.0,19
4536,Short-Term,5,1400.51,36.0,current,,19
4537,Short-Term,5,1928.53,36.0,current,,19
4538,Short-Term,5,691.7,36.0,current,,19
4539,Short-Term,5,1011.5,36.0,current,,19
4540,Short-Term,5,1495.87,36.0,current,,19
4541,Short-Term,5,1385.99,36.0,current,,19
4542,Short-Term,5,1486.95,36.0,current,,19
4543,Short-Term,5,1624.65,36.0,defaulted,3.5,19
4544,Short-Term,5,1382.87,36.0,current,,19
4545,Short-Term,5,368.2,36.0,current,,19
4546,Short-Term,5,1540.41,36.0,current,,19
4547,Short-Term,5,1338.87,36.0,current,,19
4548,Short-Term,5,1352.17,36.0,current,,19
4549,Short-Term,5,1755.65,36.0,current,,19
4550,Short-Term,5,1879.57,36.0,current,,19
4551,Short-Term,5,1298.31,36.0,current,,19
4552,Short-Term,5,956.25,36.0,defaulted,4.0,19
4553,Short-Term,5,1088.91,36.0,current,,19
4554,Short-Term,5,1411.97,36.0,defaulted,2.0,19
4555,Short-Term,5,1453.17,36.0,defaulted,5.0,19
4556,Short-Term,5,1661.62,36.0,current,,19
4557,Short-Term,5,1248.97,36.0,current,,19
4558,Short-Term,5,1246.84,36.0,current,,19
4559,Short-Term,5,1894.1,36.0,current,,19
4560,Short-Term,5,841.24,36.0,current,,19
4561,Short-Term,5,1314.4,36.0,current,,19
4562,Short-Term,5,1957.23,36.0,defaulted,4.0,19
4563,Short-Term,5,1333.71,36.0,current,,19
4564,Short-Term,5,1227.11,36.0,current,,19
4565,Short-Term,5,1333.98,36.0,current,,19
4566,Short-Term,5,1549.29,36.0,current,,19
4567,Short-Term,5,2008.49,36.0,current,,19
4568,Short-Term,5,998.1,36.0,current,,19
4569,Short-Term,5,663.57,36.0,current,,19
4570,Short-Term,5,1754.2,36.0,defaulted,1.5,19
4571,Short-Term,5,713.24,36.0,defaulted,2.0,19
4572,Short-Term,5,1882.34,36.0,current,,19
4573,Short-Term,5,1756.9,36.0,current,,19
4574,Short-Term,5,1352.77,36.0,current,,19
4575,Short-Term,5,1082.32,36.0,current,,19
4576,Short-Term,5,1801.1,36.0,defaulted,3.0,19
4577,Short-Term,5,1540.53,36.0,current,,19
4578,Short-Term,5,1476.22,36.0,current,,19
4579,Short-Term,5,1703.71,36.0,current,,19
4580,Short-Term,5,1217.52,36.0,defaulted,0.5,19
4581,Short-Term,5,1337.07,36.0,current,,19
4582,Short-Term,5,2137.82,36.0,current,,19
4583,Short-Term,5,1311.19,36.0,current,,19
4584,Short-Term,5,1483.06,36.0,defaulted,7.0,19
4585,Short-Term,5,1543.29,36.0,current,,19
4586,Short-Term,5,1792.49,36.0,current,,19
4587,Short-Term,5,1893.72,36.0,current,,19
4588,Short-Term,5,1432.12,36.0,current,,19
4589,Short-Term,5,1765.49,36.0,current,,19
4590,Short-Term,5,2128.0,36.0,current,,19
4591,Short-Term,5,2278.19,36.0,current,,19
4592,Short-Term,5,1591.52,36.0,current,,19
4593,Short-Term,5,1623.24,36.0,current,,19
4594,Short-Term,5,1584.6,36.0,current,,19
4595,Short-Term,5,1688.69,36.0,current,,19
4596,Short-Term,5,1874.01,36.0,current,,19
4597,Short-Term,5,1576.0,36.0,defaulted,1.0,19
4598,Short-Term,5,1792.78,36.0,current,,19
4599,Short-Term,5,1567.57,36.0,current,,19
4600,Short-Term,5,1711.77,36.0,current,,19
4601,Short-Term,5,1187.06,36.0,current,,19
4602,Short-Term,5,1055.14,36.0,current,,19
4603,Short-Term,5,1504.56,36.0,current,,19
4604,Short-Term,5,1273.33,36.0,current,,19
4605,Short-Term,5,1812.18,36.0,current,,19
4606,Short-Term,5,898.81,36.0,current,,19
4607,Short-Term,5,1881.8,36.0,current,,19
4608,Short-Term,5,1718.99,36.0,current,,19
4609,Short-Term,5,2147.69,36.0,current,,19
4610,Short-Term,5,1598.92,36.0,current,,19
4611,Short-Term,5,1783.52,36.0,current,,19
4612,Short-Term,5,566.24,36.0,current,,19
4613,Short-Term,5,1839.4,36.0,current,,19
4614,Short-Term,5,1995.91,36.0,current,,19
4615,Short-Term,5,1552.7,36.0,current,,19
4616,Short-Term,5,1291.0,36.0,current,,19
4617,Short-Term,5,1608.47,36.0,current,,19
4618,Short-Term,5,1881.28,36.0,current,,19
4619,Short-Term,5,1939.77,36.0,current,,19
4620,Short-Term,5,820.21,36.0,current,,19
4621,Short-Term,6,2659.52,36.0,current,,18
4622,Short-Term,6,1278.22,36.0,current,,18
4623,Short-Term,6,1791.03,36.0,current,,18
4624,Short-Term,6,2047.85,36.0,current,,18
4625,Short-Term,6,1463.73,36.0,current,,18
4626,Short-Term,6,1957.82,36.0,current,,18
4627,Short-Term,6,817.21,36.0,current,,18
4628,Short-Term,6,682.54,36.0,current,,18
4629,Short-Term,6,1974.75,36.0,current,,18
4630,Short-Term,6,1916.94,36.0,defaulted,1.0,18
4631,Short-Term,6,1264.7,36.0,current,,18
4632,Short-Term,6,1324.75,36.0,current,,18
4633,Short-Term,6,1475.37,36.0,defaulted,4.5,18
4634,Short-Term,6,2062.85,36.0,current,,18
4635,Short-Term,6,1487.02,36.0,current,,18
4636,Short-Term,6,1604.51,36.0,current,,18
4637,Short-Term,6,1417.25,36.0,current,,18
4638,Short-Term,6,1365.97,36.0,current,,18
4639,Short-Term,6,1836.78,36.0,current,,18
4640,Short-Term,6,1412.94,36.0,defaulted,5.5,18
4641,Short-Term,6,790.14,36.0,current,,18
4642,Short-Term,6,1683.9,36.0,defaulted,12.0,18
4643,Short-Term,6,1171.28,36.0,current,,18
4644,Short-Term,6,1824.13,36.0,current,,18
4645,Short-Term,6,796.58,36.0,current,,18
4646,Short-Term,6,1992.22,36.0,current,,18
4647,Short-Term,6,2434.4,36.0,current,,18
4648,Short-Term,6,1534.8,36.0,current,,18
4649,Short-Term,6,1516.64,36.0,defaulted,2.5,18
4650,Short-Term,6,2630.33,36.0,current,,18
4651,Short-Term,6,1302.21,36.0,current,,18
4652,Short-Term,6,2225.7,36.0,current,,18
4653,Short-Term,6,1019.53,36.0,current,,18
4654,Short-Term,6,747.45,36.0,current,,18
4655,Short-Term,6,845.92,36.0,defaulted,1.0,18
4656,Short-Term,6,1678.0,36.0,defaulted,10.5,18
4657,Short-Term,6,1789.3,36.0,current,,18
4658,Short-Term,6,1008.24,36.0,current,,18
4659,Short-Term,6,1178.77,36.0,current,,18
4660,Short-Term,6,2308.88,36.0,current,,18
4661,Short-Term,6,1912.81,36.0,current,,18
4662,Short-Term,6,1422.0,36.0,current,,18
4663,Short-Term,6,1869.8,36.0,current,,18
4664,Short-Term,6,1382.51,36.0,current,,18
4665,Short-Term,6,1665.2,36.0,current,,18
4666,Short-Term,6,1952.19,36.0,current,,18
4667,Short-Term,6,1310.25,36.0,current,,18
4668,Short-Term,6,1413.16,36.0,current,,18
4669,Short-Term,6,1041.1,36.0,current,,18
4670,Short-Term,6,843.53,36.0,current,,18
4671,Short-Term,6,1451.23,36.0,defaulted,1.5,18
4672,Short-Term,6,1240.2,36.0,defaulted,4.0,18
4673,Short-Term,6,1593.15,36.0,current,,18
4674,Short-Term,6,1901.16,36.0,current,,18
4675,Short-Term,6,1676.81,36.0,current,,18
4676,Short-Term,6,770.15,36.0,current,,18
4677,Short-Term,6,1469.58,36.0,current,,18
4678,Short-Term,6,1731.92,36.0,current,,18
4679,Short-Term,6,1732.75,36.0,current,,18
4680,Short-Term,6,1495.7,36.0,current,,18
4681,Short-Term,6,1654.74,36.0,current,,18
4682,Short-Term,6,1856.78,36.0,current,,18
4683,Short-Term,6,912.4,36.0,current,,18
4684,Short-Term,6,1857.97,36.0,defaulted,3.0,18
4685,Short-Term,6,899.45,36.0,current,,18
4686,Short-Term,6,1547.07,36.0,current,,18
4687,Short-Term,6,1676.24,36.0,current,,18
4688,Short-Term,6,1495.24,36.0,defaulted,4.5,18
4689,Short-Term,6,1323.97,36.0,current,,18
4690,Short-Term,6,1161.93,36.0,defaulted,2.5,18
4691,Short-Term,6,2725.89,36.0,current,,18
4692,Short-Term,6,1449.96,36.0,current,,18
4693,Short-Term,6,1344.89,36.0,defaulted,3.5,18
4694,Short-Term,6,1320.13,36.0,current,,18
4695,Short-Term,6,1327.87,36.0,current,,18
4696,Short-Term,6,1239.16,36.0,current,,18
4697,Short-Term,6,1529.53,36.0,current,,18
4698,Short-Term,6,1406.16,36.0,current,,18
4699,Short-Term,6,811.67,36.0,current,,18
4700,Short-Term,6,1221.64,36.0,current,,18
4701,Short-Term,6,2026.58,36.0,current,,18
4702,Short-Term,6,1090.68,36.0,current,,18
4703,Short-Term,6,1639.48,36.0,current,,18
4704,Short-Term,6,1274.38,36.0,current,,18
4705,Short-Term,6,1699.03,36.0,current,,18
4706,Short-Term,6,838.37,36.0,current,,18
4707,Short-Term,6,1193.07,36.0,current,,18
4708,Short-Term,6,1560.46,36.0,current,,18
4709,Short-Term,6,1532.43,36.0,defaulted,9.0,18
4710,Short-Term,6,1546.95,36.0,current,,18
4711,Short-Term,6,2010.83,36.0,current,,18
4712,Short-Term,6,1018.67,36.0,current,,18
4713,Short-Term,6,1592.49,36.0,current,,18
4714,Short-Term,6,1304.81,36.0,current,,18
4715,Short-Term,6,782.89,36.0,current,,18
4716,Short-Term,6,674.25,36.0,current,,18
4717,Short-Term,6,2103.23,36.0,current,,18
4718,Short-Term,6,1593.84,36.0,current,,18
4719,Short-Term,6,1411.34,36.0,current,,18
4720,Short-Term,6,874.81,36.0,current,,18
4721,Short-Term,6,2073.96,36.0,current,,18
4722,Short-Term,6,1200.39,36.0,current,,18
4723,Short-Term,6,1613.26,36.0,current,,18
4724,Short-Term,6,1530.79,36.0,current,,18
4725,Short-Term,6,2284.58,36.0,current,,18
4726,Short-Term,6,1483.48,36.0,defaulted,3.0,18
4727,Short-Term,6,970.26,36.0,current,,18
4728,Short-Term,6,1930.47,36.0,current,,18
4729,Short-Term,6,1461.19,36.0,defaulted,0.5,18
4730,Short-Term,6,1993.26,36.0,current,,18
4731,Short-Term,6,1402.1,36.0,current,,18
4732,Short-Term,6,1220.92,36.0,defaulted,0.5,18
4733,Short-Term,6,1673.13,36.0,current,,18
4734,Short-Term,6,841.61,36.0,current,,18
4735,Short-Term,6,1297.63,36.0,current,,18
4736,Short-Term,6,2253.8,36.0,current,,18
4737,Short-Term,6,1123.96,36.0,current,,18
4738,Short-Term,6,1848.38,36.0,current,,18
4739,Short-Term,6,1358.24,36.0,current,,18
4740,Short-Term,6,1500.19,36.0,current,,18
4741,Short-Term,6,884.87,36.0,current,,18
4742,Short-Term,6,1395.84,36.0,current,,18
4743,Short-Term,6,1594.05,36.0,current,,18
4744,Short-Term,6,1481.71,36.0,current,,18
4745,Short-Term,6,1420.44,36.0,current,,18
4746,Short-Term,6,1727.58,36.0,current,,18
4747,Short-Term,6,970.3,36.0,current,,18
4748,Short-Term,6,1613.33,36.0,current,,18
4749,Short-Term,6,646.93,36.0,current,,18
4750,Short-Term,6,1967.69,36.0,defaulted,0.5,18
4751,Short-Term,6,1917.2,36.0,current,,18
4752,Short-Term,6,1908.7,36.0,current,,18
4753,Short-Term,6,2193.41,36.0,current,,18
4754,Short-Term,6,2484.59,36.0,current,,18
4755,Short-Term,6,794.62,36.0,defaulted,7.5,18
4756,Short-Term,6,1761.47,36.0,current,,18
4757,Short-Term,6,1465.08,36.0,current,,18
4758,Short-Term,6,1709.09,36.0,current,,18
4759,Short-Term,6,1364.01,36.0,current,,18
4760,Short-Term,6,2003.91,36.0,current,,18
4761,Short-Term,6,1432.71,36.0,current,,18
4762,Short-Term,6,1440.72,36.0,current,,18
4763,Short-Term,6,1448.11,36.0,current,,18
4764,Short-Term,6,1491.7,36.0,current,,18
4765,Short-Term,6,987.71,36.0,current,,18
4766,Short-Term,6,1112.14,36.0,defaulted,0.5,18
4767,Short-Term,6,1865.72,36.0,current,,18
4768,Short-Term,6,1621.15,36.0,current,,18
4769,Short-Term,6,2049.24,36.0,current,,18
4770,Short-Term,6,765.12,36.0,current,,18
4771,Short-Term,6,1778.55,36.0,defaulted,2.5,18
4772,Short-Term,6,1474.73,36.0,current,,18
4773,Short-Term,6,1949.9,36.0,current,,18
4774,Short-Term,6,1570.51,36.0,current,,18
4775,Short-Term,6,1093.85,36.0,current,,18
4776,Short-Term,6,911.09,36.0,current,,18
4777,Short-Term,6,1831.66,36.0,defaulted,1.5,18
4778,Short-Term,6,869.63,36.0,current,,18
4779,Short-Term,6,1807.87,36.0,defaulted,2.5,18
4780,Short-Term,6,1660.16,36.0,current,,18
4781,Short-Term,6,1174.45,36.0,current,,18
4782,Short-Term,6,1575.89,36.0,current,,18
4783,Short-Term,6,1033.62,36.0,current,,18
4784,Short-Term,6,1402.31,36.0,current,,18
4785,Short-Term,6,1496.52,36.0,current,,18
4786,Short-Term,6,1999.43,36.0,current,,18
4787,Short-Term,6,1383.16,36.0,current,,18
4788,Short-Term,6,1214.55,36.0,current,,18
4789,Short-Term,6,1628.24,36.0,current,,18
4790,Short-Term,6,1720.39,36.0,current,,18
4791,Short-Term,6,1200.86,36.0,current,,18
4792,Short-Term,6,1079.78,36.0,current,,18
4793,Short-Term,6,1110.27,36.0,current,,18
4794,Short-Term,6,2001.06,36.0,current,,18
4795,Short-Term,6,1701.72,36.0,current,,18
4796,Short-Term,6,1357.45,36.0,current,,18
4797,Short-Term,6,1921.27,36.0,current,,18
4798,Short-Term,6,1198.0,36.0,current,,18
4799,Short-Term,6,1459.05,36.0,current,,18
4800,Short-Term,6,1027.68,36.0,current,,18
4801,Short-Term,6,1901.46,36.0,current,,18
4802,Short-Term,6,1167.91,36.0,current,,18
4803,Short-Term,6,1176.16,36.0,current,,18
4804,Short-Term,6,1637.44,36.0,current,,18
4805,Short-Term,6,615.7,36.0,current,,18
4806,Short-Term,6,947.42,36.0,current,,18
4807,Short-Term,6,1775.62,36.0,current,,18
4808,Short-Term,6,1104.84,36.0,current,,18
4809,Short-Term,6,2443.08,36.0,current,,18
4810,Short-Term,6,1554.49,36.0,defaulted,3.0,18
4811,Short-Term,6,1051.06,36.0,current,,18
4812,Short-Term,6,2191.95,36.0,current,,18
4813,Short-Term,6,1657.13,36.0,current,,18
4814,Short-Term,6,879.36,36.0,current,,18
4815,Short-Term,6,2216.96,36.0,current,,18
4816,Short-Term,6,1274.14,36.0,current,,18
4817,Short-Term,6,2052.12,36.0,defaulted,1.5,18
4818,Short-Term,6,1130.29,36.0,current,,18
4819,Short-Term,6,1447.3,36.0,current,,18
4820,Short-Term,6,1298.71,36.0,current,,18
4821,Short-Term,6,1531.52,36.0,current,,18
4822,Short-Term,6,1357.12,36.0,current,,18
4823,Short-Term,6,1274.2,36.0,current,,18
4824,Short-Term,6,1089.48,36.0,current,,18
4825,Short-Term,6,812.19,36.0,defaulted,8.0,18
4826,Short-Term,6,1564.67,36.0,current,,18
4827,Short-Term,6,1347.48,36.0,current,,18
4828,Short-Term,6,2421.62,36.0,current,,18
4829,Short-Term,6,1439.87,36.0,current,,18
4830,Short-Term,6,1152.05,36.0,current,,18
4831,Short-Term,6,1829.63,36.0,current,,18
4832,Short-Term,6,2399.73,36.0,current,,18
4833,Short-Term,6,1096.0,36.0,current,,18
4834,Short-Term,6,1911.41,36.0,current,,18
4835,Short-Term,6,1179.26,36.0,current,,18
4836,Short-Term,6,844.49,36.0,current,,18
4837,Short-Term,6,1263.38,36.0,current,,18
4838,Short-Term,6,1993.22,36.0,current,,18
4839,Short-Term,6,1711.92,36.0,defaulted,1.0,18
4840,Short-Term,6,1042.2,36.0,current,,18
4841,Short-Term,6,1674.66,36.0,current,,18
4842,Short-Term,6,1473.88,36.0,current,,18
4843,Short-Term,6,1599.25,36.0,current,,18
4844,Short-Term,6,1832.83,36.0,defaulted,5.5,18
4845,Short-Term,6,1543.1,36.0,current,,18
4846,Short-Term,6,1421.43,36.0,current,,18
4847,Short-Term,6,1572.88,36.0,current,,18
4848,Short-Term,6,1217.81,36.0,current,,18
4849,Short-Term,6,1804.11,36.0,current,,18
4850,Short-Term,6,1585.96,36.0,current,,18
4851,Short-Term,6,2008.67,36.0,current,,18
4852,Short-Term,6,1454.16,36.0,current,,18
4853,Short-Term,6,1138.35,36.0,current,,18
4854,Short-Term,6,1478.68,36.0,current,,18
4855,Short-Term,6,1831.04,36.0,current,,18
4856,Short-Term,6,1301.5,36.0,current,,18
4857,Short-Term,6,1311.4,36.0,current,,18
4858,Short-Term,6,1515.71,36.0,defaulted,1.0,18
4859,Short-Term,6,1476.15,36.0,current,,18
4860,Short-Term,6,1190.72,36.0,current,,18
4861,Short-Term,6,658.24,36.0,defaulted,4.5,18
4862,Short-Term,6,1667.52,36.0,current,,18
4863,Short-Term,6,1300.09,36.0,current,,18
4864,Short-Term,6,1928.03,36.0,current,,18
4865,Short-Term,6,1026.6,36.0,current,,18
4866,Short-Term,6,1854.42,36.0,current,,18
4867,Short-Term,6,1468.54,36.0,current,,18
4868,Short-Term,6,1345.69,36.0,current,,18
4869,Short-Term,6,1334.91,36.0,current,,18
4870,Short-Term,6,693.63,36.0,current,,18
4871,Short-Term,6,1711.1,36.0,current,,18
4872,Short-Term,6,1264.81,36.0,current,,18
4873,Short-Term,6,1141.89,36.0,current,,18
4874,Short-Term,6,1914.72,36.0,defaulted,6.0,18
4875,Short-Term,6,2206.14,36.0,defaulted,2.0,18
4876,Short-Term,6,2156.36,36.0,current,,18
4877,Short-Term,6,1434.67,36.0,current,,18
4878,Short-Term,6,846.07,36.0,current,,18
4879,Short-Term,6,1645.12,36.0,current,,18
4880,Short-Term,6,1307.5,36.0,current,,18
4881,Short-Term,6,765.12,36.0,current,,18
4882,Short-Term,6,1564.56,36.0,current,,18
4883,Short-Term,6,1502.99,36.0,current,,18
4884,Short-Term,6,1479.71,36.0,current,,18
4885,Short-Term,6,1673.88,36.0,current,,18
4886,Short-Term,6,996.02,36.0,current,,18
4887,Short-Term,6,1605.16,36.0,current,,18
4888,Short-Term,6,1531.74,36.0,defaulted,3.0,18
4889,Short-Term,6,1606.72,36.0,current,,18
4890,Short-Term,6,1578.12,36.0,current,,18
4891,Short-Term,6,1711.96,36.0,current,,18
4892,Short-Term,6,1314.98,36.0,current,,18
4893,Short-Term,6,1452.51,36.0,current,,18
4894,Short-Term,6,1967.18,36.0,current,,18
4895,Short-Term,6,1512.22,36.0,current,,18
4896,Short-Term,6,951.4,36.0,current,,18
4897,Short-Term,6,1210.2,36.0,current,,18
4898,Short-Term,6,2239.51,36.0,current,,18
4899,Short-Term,6,1729.79,36.0,current,,18
4900,Short-Term,6,1434.13,36.0,current,,18
4901,Short-Term,6,1820.87,36.0,current,,18
4902,Short-Term,6,939.96,36.0,current,,18
4903,Short-Term,6,1477.65,36.0,current,,18
4904,Short-Term,6,1671.43,36.0,defaulted,5.0,18
4905,Short-Term,6,1676.7,36.0,current,,18
4906,Short-Term,6,1753.14,36.0,current,,18
4907,Short-Term,6,1326.85,36.0,current,,18
4908,Short-Term,6,1952.39,36.0,current,,18
4909,Short-Term,6,2048.98,36.0,current,,18
4910,Short-Term,6,1204.51,36.0,current,,18
4911,Short-Term,6,1404.63,36.0,current,,18
4912,Short-Term,6,1363.21,36.0,current,,18
4913,Short-Term,6,1264.51,36.0,current,,18
4914,Short-Term,6,2018.88,36.0,current,,18
4915,Short-Term,6,2013.44,36.0,defaulted,2.5,18
4916,Short-Term,6,1343.86,36.0,current,,18
4917,Short-Term,6,1828.17,36.0,current,,18
4918,Short-Term,6,1395.38,36.0,current,,18
4919,Short-Term,6,1733.62,36.0,current,,18
4920,Short-Term,6,1046.02,36.0,current,,18
4921,Short-Term,6,1403.59,36.0,current,,18
4922,Short-Term,6,2003.59,36.0,current,,18
4923,Short-Term,6,1261.06,36.0,current,,18
4924,Short-Term,6,1817.89,36.0,current,,18
4925,Short-Term,6,1328.11,36.0,current,,18
4926,Short-Term,6,1693.36,36.0,current,,18
4927,Short-Term,6,1238.38,36.0,current,,18
4928,Short-Term,6,1950.8,36.0,current,,18
4929,Short-Term,6,1163.34,36.0,current,,18
4930,Short-Term,6,1530.31,36.0,current,,18
4931,Short-Term,6,1660.7,36.0,current,,18
4932,Short-Term,6,1360.68,36.0,current,,18
4933,Short-Term,6,1964.93,36.0,current,,18
